Date,Price,Volatility,Volume
2017-05-03,131.5767822265625,0.7700042724609375,634600
2017-05-04,131.76463317871094,0.67999267578125,633400
2017-05-05,132.37521362304688,0.8199920654296875,324300
2017-05-08,132.8166961669922,0.7100067138671875,373500
2017-05-09,133.09854125976562,0.649993896484375,516600
2017-05-10,133.61520385742188,0.8300018310546875,446600
2017-05-11,133.43675231933594,0.910003662109375,519000
2017-05-12,133.80308532714844,0.5200042724609375,389200
2017-05-15,134.704833984375,0.839996337890625,395600
2017-05-16,135.4563446044922,0.989990234375,458000
2017-05-17,131.55799865722656,3.100006103515625,2570900
2017-05-18,132.1968231201172,1.9199981689453125,794800
2017-05-19,132.94825744628906,0.6699981689453125,408200
2017-05-22,134.31033325195312,1.1100006103515625,456900
2017-05-23,134.42308044433594,0.8300018310546875,426700
2017-05-24,135.08062744140625,0.649993896484375,356300
2017-05-25,136.17030334472656,1.1699981689453125,418000
2017-05-26,136.17030334472656,0.54998779296875,346800
2017-05-30,136.5084228515625,0.6299896240234375,328000
2017-05-31,136.1326904296875,1.470001220703125,512000
2017-06-01,136.7996368408203,1.0500030517578125,291200
2017-06-02,138.04905700683594,1.4499969482421875,316700
2017-06-05,138.19924926757812,0.7800140380859375,335300
2017-06-06,137.97384643554688,0.95001220703125,344500
2017-06-07,138.2744598388672,1.029998779296875,442200
2017-06-08,138.8286590576172,1.0800018310546875,383600
2017-06-09,134.97727966308594,6.689987182617188,1778900
2017-06-12,133.95339965820312,2.9300079345703125,1341500
2017-06-13,135.1181640625,1.67999267578125,530200
2017-06-14,134.33853149414062,2.660003662109375,481100
2017-06-15,133.7091522216797,1.9399871826171875,521700
2017-06-16,133.49313354492188,1.0,656600
2017-06-19,135.6442413330078,1.32000732421875,427800
2017-06-20,134.51698303222656,1.3400115966796875,589000
2017-06-21,135.4281463623047,0.82000732421875,274300
2017-06-22,135.6348419189453,1.0800018310546875,257200
2017-06-23,136.5272216796875,1.82000732421875,473300
2017-06-26,135.7945098876953,2.150009155273437,429800
2017-06-27,133.51187133789062,2.04998779296875,568900
2017-06-28,135.2509307861328,2.489990234375,621600
2017-06-29,132.8581085205078,3.2100067138671875,660800
2017-06-30,132.6790771484375,1.1399993896484375,391100
2017-07-03,131.6051483154297,2.19000244140625,420300
2017-07-05,132.96170043945312,1.6300048828125,401100
2017-07-06,131.7653045654297,1.1800079345703125,383100
2017-07-07,133.48924255371094,1.8599853515625,306400
2017-07-10,134.45956420898438,1.6300048828125,387900
2017-07-11,134.97769165039062,1.239990234375,360000
2017-07-12,136.82412719726562,1.1200103759765625,550000
2017-07-13,137.15386962890625,0.8699951171875,373900
2017-07-14,138.27490234375,1.07000732421875,374600
2017-07-17,138.3596649169922,0.7299957275390625,752500
2017-07-18,139.01913452148438,1.470001220703125,358700
2017-07-19,139.8575439453125,0.8800048828125,340300
2017-07-20,139.98947143554688,1.0500030517578125,288600
2017-07-21,139.68800354003906,0.6699981689453125,672100
2017-07-24,140.2438201904297,0.9799957275390624,350200
2017-07-25,140.07423400878906,1.07000732421875,324500
2017-07-26,140.32859802246094,0.7599945068359375,330500
2017-07-27,139.05682373046875,4.0,536300
2017-07-28,138.85897827148438,0.9799957275390624,396600
2017-07-31,138.161865234375,1.540008544921875,970300
2017-08-01,138.8966827392578,0.6100006103515625,477300
2017-08-02,139.08506774902344,2.1999969482421875,459800
2017-08-03,138.6988067626953,0.910003662109375,263500
2017-08-04,138.8966827392578,0.7299957275390625,245400
2017-08-07,139.74452209472656,0.7899932861328125,237100
2017-08-08,139.5655059814453,1.55999755859375,304200
2017-08-09,139.43362426757812,1.0500030517578125,372700
2017-08-10,136.46617126464844,2.639999389648437,504600
2017-08-11,137.54013061523438,1.4300079345703125,401200
2017-08-14,139.76333618164062,1.3300018310546875,291700
2017-08-15,140.03652954101562,0.6999969482421875,261500
2017-08-16,140.51698303222656,1.100006103515625,266500
2017-08-17,137.72850036621094,2.6300048828125,426600
2017-08-18,137.69085693359375,1.529998779296875,315900
2017-08-21,137.53070068359375,1.3400115966796875,703900
2017-08-22,139.55612182617188,1.5699920654296875,321100
2017-08-23,139.30174255371094,1.040008544921875,267100
2017-08-24,139.2829132080078,1.3899993896484375,277900
2017-08-25,139.188720703125,1.2599945068359375,220300
2017-08-28,139.54666137695312,0.709991455078125,226100
2017-08-29,140.1119384765625,2.270004272460937,790300
2017-08-30,141.41195678710938,1.3800048828125,310300
2017-08-31,142.45762634277344,1.1299896240234375,291400
2017-09-01,142.35401916503906,0.850006103515625,295700
2017-09-05,141.14817810058594,2.279998779296875,976500
2017-09-06,141.36485290527344,1.2700042724609375,263600
2017-09-07,142.02426147460938,0.920013427734375,274500
2017-09-08,140.89381408691406,1.17999267578125,209800
2017-09-11,143.00401306152344,1.1199951171875,225300
2017-09-12,143.2583465576172,0.9600067138671876,234000
2017-09-13,142.9945831298828,0.5200042724609375,434200
2017-09-14,142.60838317871094,1.07000732421875,231400
2017-09-15,143.0134735107422,1.1100006103515625,225200
2017-09-18,143.16416931152344,1.1300048828125,401300
2017-09-19,143.65406799316406,0.8699951171875,501200
2017-09-20,142.93809509277344,1.82000732421875,577700
2017-09-21,142.13735961914062,1.25,250000
2017-09-22,142.25039672851562,0.899993896484375,260200
2017-09-25,140.3097381591797,2.3400115966796875,725900
2017-09-26,140.77134704589844,1.17999267578125,489000
2017-09-27,142.48031616210938,1.5600128173828125,380300
2017-09-28,142.68817138671875,0.8900146484375,268500
2017-09-29,143.58566284179688,1.0200042724609375,789100
2017-10-02,143.99185180664062,1.2299957275390625,511400
2017-10-03,144.36026000976562,0.4499969482421875,409000
2017-10-04,144.27525329589844,0.8899993896484375,353900
2017-10-05,145.63565063476562,1.17999267578125,277400
2017-10-06,146.07965087890625,1.05999755859375,291800
